,O1,O2,O3,O4,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,O5,O6,O7,O8,C5,C6,C7,C8,H7,H8,H9,H10,H11,H12,O1err,O2err,O3err,O4err,C1err,C2err,C3err,C4err,H1err,H2err,H3err,H4err,H5err,H6err,O5err,O6err,O7err,O8err,C5err,C6err,C7err,C8err,H7err,H8err,H9err,H10err,H11err,H12err
86,0.0,0.0,0.0,0.0,-2.08569743,-10.74424226,150.84376815,138.04144818,17.49588706,19.93598165,29.5581776,29.05526781,27.50891282,24.36465683,0.0,0.0,0.0,0.0,-18.2207067,-22.7348618,137.31110084,135.55491674,12.03267878,10.63671746,29.53390716,25.83429538,26.5434974,27.3498758,0.0,0.0,0.0,0.0,0.91099449,0.54036738,0.51002455,1.01757234,0.13747945,0.20000349,0.14075565,0.12029259,0.15780353,0.24726345,0.0,0.0,0.0,0.0,1.06196141,0.48354849,0.5409371,0.82502514,0.08138857,0.16403056,0.08287441,0.27039865,0.07539115,0.08069936
87,0.0,0.0,0.0,0.0,-26.6231625,-8.94315492,121.13946026,134.3814365,15.3791788,15.71509436,25.00402443,25.28827738,24.32392822,28.60477397,0.0,0.0,0.0,0.0,-15.82553219,-16.99197881,145.43371076,140.83170585,21.50545422,14.64224011,28.9109386,29.62684208,30.52274098,27.04764458,0.0,0.0,0.0,0.0,0.90400719,0.40566384,0.65294974,0.66968869,0.15339161,0.19080741,0.09398196,0.16314581,0.1422893,0.199309,0.0,0.0,0.0,0.0,1.15295648,0.68533424,0.6273892,0.74706087,0.2508118,0.15372858,0.08128968,0.15986706,0.10430774,0.10786181
88,0.0,0.0,0.0,0.0,-13.24731367,-13.32990029,152.01865091,137.97348872,19.81283683,18.48236136,30.79961727,27.01060818,30.81244127,25.48988485,0.0,0.0,0.0,0.0,-6.80444081,-13.08028945,151.46411736,150.65391649,9.15637331,13.01025885,29.2432252,27.69157923,27.50856394,28.2614751,0.0,0.0,0.0,0.0,0.75031878,0.66616761,1.06858262,0.79694038,0.23142511,0.20136989,0.26919463,0.10909243,0.18562894,0.33697489,0.0,0.0,0.0,0.0,0.77605734,0.87891242,0.69680384,0.98993381,0.10357031,0.2138887,0.14858227,0.36388202,0.09371617,0.16358723
89,0.0,0.0,0.0,0.0,-6.50335989,-15.73207282,137.15248233,147.42257252,14.29410401,16.58193722,26.08224792,29.66626724,29.96300399,28.00503869,0.0,0.0,0.0,0.0,-36.48562439,-16.77587441,142.38208346,148.68320409,16.04139846,12.39101783,28.01977796,29.37644994,27.01725949,27.20815537,0.0,0.0,0.0,0.0,0.69617706,0.70094223,0.75373983,0.92432426,0.13691155,0.12617648,0.12493299,0.0909126,0.12909512,0.26452605,0.0,0.0,0.0,0.0,0.73977884,0.65386978,0.67557965,0.72754865,0.16588711,0.21054195,0.10631434,0.32314843,0.06422212,0.1002653
90,0.0,0.0,0.0,0.0,-6.3657533,3.12411128,134.24031484,144.12368355,15.77543934,19.3787996,27.39791735,27.63308681,25.81503876,24.83560087,0.0,0.0,0.0,0.0,-23.77793396,-26.17795778,136.46050792,143.90426058,12.55983782,9.64279125,27.0990736,29.0978317,25.01251766,27.34004595,0.0,0.0,0.0,0.0,0.6948112,0.79399583,0.7385085,0.66015587,0.13553644,0.18376394,0.11715381,0.14266284,0.14798302,0.30789922,0.0,0.0,0.0,0.0,0.44150022,0.48794448,0.61483928,0.90794102,0.12758991,0.1797884,0.0953954,0.23733481,0.08231391,0.09510701
91,0.0,0.0,0.0,0.0,-11.55422387,-10.81910246,141.91118274,146.75827807,17.21146963,14.0469077,25.37629186,28.99000638,27.07590399,27.56243763,0.0,0.0,0.0,0.0,-8.96258946,-10.87216547,132.83333418,141.0096593,17.50108981,17.28497129,26.45485259,27.81441886,27.30596206,28.12503927,0.0,0.0,0.0,0.0,0.64500018,0.97838215,0.6592071,0.48727137,0.15517526,0.22107677,0.14601499,0.06131134,0.1371576,0.15153583,0.0,0.0,0.0,0.0,0.6320827,0.44888601,0.63974137,0.53989546,0.14947807,0.17025688,0.08001471,0.13089289,0.05060261,0.08019268
92,0.0,0.0,0.0,0.0,-9.98985055,-25.90530232,144.52284627,141.2007952,19.49982891,15.92864159,30.51622194,27.21308449,27.85610909,28.10555869,0.0,0.0,0.0,0.0,-16.0244466,-17.79292352,145.01823439,143.96911159,14.40584585,13.02910088,25.6759814,26.59334344,27.44397853,23.50316419,0.0,0.0,0.0,0.0,0.69554525,0.78042054,0.80222449,0.62803307,0.199702,0.13752753,0.20863388,0.09731332,0.17574953,0.21079155,0.0,0.0,0.0,0.0,0.41483082,0.59591928,0.53924416,1.19597934,0.14952038,0.19341686,0.08534569,0.12145662,0.08650337,0.12951356
93,0.0,0.0,0.0,0.0,-11.38543506,-14.51214636,139.61143619,147.46464627,17.14215383,15.11801426,23.81534529,28.25003064,30.27973404,26.76316989,0.0,0.0,0.0,0.0,-13.22317937,-20.86588953,147.18134995,150.48846613,11.92318426,16.47394205,28.7530032,29.31762456,26.80019609,28.4450629,0.0,0.0,0.0,0.0,0.94475654,0.43201416,0.68230403,0.70023664,0.15991248,0.14269334,0.22765586,0.10936947,0.19684881,0.16526605,0.0,0.0,0.0,0.0,0.89763319,0.60726005,0.64465735,0.85392409,0.12514126,0.13726851,0.0934895,0.12101067,0.07544291,0.15318566
94,0.0,0.0,0.0,0.0,-9.2344436,-7.53602758,133.5183469,147.31032949,17.65887244,16.85395756,26.78900202,29.79214286,26.45239902,27.54435058,0.0,0.0,0.0,0.0,-9.7702337,-18.55776412,138.30852342,135.92283142,18.90730572,16.34006284,27.60814817,27.05283398,25.45946484,24.62932365,0.0,0.0,0.0,0.0,0.70704696,0.4558548,0.73516537,0.67746868,0.16754295,0.18559242,0.19397662,0.08763482,0.16267345,0.19728346,0.0,0.0,0.0,0.0,0.69177027,0.614179,0.56538869,0.57116196,0.14437267,0.12911751,0.08307603,0.18141559,0.10211681,0.0984002
95,0.0,0.0,0.0,0.0,-2.2144238,-13.7457972,140.78993305,143.44071142,15.67842384,17.48163855,27.44639412,27.87891768,30.06664593,28.31687584,0.0,0.0,0.0,0.0,-12.33704419,-3.50342064,139.09411612,136.38983374,14.6297382,24.24980073,26.33771176,26.71702172,26.01983003,26.6334921,0.0,0.0,0.0,0.0,0.80381639,0.64264652,0.67686878,0.72159636,0.20678303,0.16735715,0.28881134,0.10995973,0.21699712,0.2164427,0.0,0.0,0.0,0.0,0.79495696,0.87176687,0.71238652,0.90051656,0.19852703,0.2717241,0.14210475,0.16974729,0.07972551,0.11321111
96,0.0,0.0,0.0,0.0,-13.97666409,-18.47697391,147.14846457,142.49639537,14.3808441,17.04339392,27.41200803,27.96715438,26.5316764,27.03303039,0.0,0.0,0.0,0.0,-19.01329145,-4.22497769,140.41739613,141.72065351,22.24710513,18.44360145,28.51828747,27.46762644,26.29707453,26.97749301,0.0,0.0,0.0,0.0,0.67386553,0.61956646,1.18951176,0.81954409,0.34630318,0.17954203,0.20311214,0.1509093,0.30606943,0.2040764,0.0,0.0,0.0,0.0,0.58672022,0.87743447,0.84785189,0.78808944,0.18793968,0.17170281,0.11965364,0.20336043,0.13263663,0.15194923
97,0.0,0.0,0.0,0.0,-26.38202816,-3.25069992,146.8165577,143.55966591,15.0637825,15.0665054,25.78044396,30.56222972,26.42173086,27.63600141,0.0,0.0,0.0,0.0,-3.66227099,-23.37622227,150.33642015,143.7262177,15.37750332,18.71194942,29.16265799,28.21697465,26.50197026,25.76587942,0.0,0.0,0.0,0.0,0.63418574,0.40307192,0.44589549,0.50913179,0.14841855,0.161215,0.21153922,0.11273515,0.07826848,0.12701309,0.0,0.0,0.0,0.0,0.55075751,0.4328384,0.59492645,0.39501669,0.18231142,0.11634042,0.14407487,0.11092079,0.14378263,0.13952446
98,0.0,0.0,0.0,0.0,-23.01054496,-15.46714876,131.96384902,139.81835783,12.99213162,17.86710524,25.44755899,25.8986781,25.03690521,25.11446422,0.0,0.0,0.0,0.0,-8.23293534,-16.160509,143.1484488,152.12639415,18.65942372,16.63611493,25.6892293,29.07491789,25.70711435,27.71155183,0.0,0.0,0.0,0.0,0.31761487,0.80670025,0.78112689,1.11285936,0.15631652,0.13957532,0.1760491,0.1138673,0.15062559,0.1938501,0.0,0.0,0.0,0.0,0.56821617,0.42512688,0.7569786,0.43513665,0.16446354,0.09872859,0.13300282,0.17326031,0.15050777,0.10096608
99,0.0,0.0,0.0,0.0,7.85285891,-12.40000207,141.84037843,147.73695592,20.25989388,16.81829009,28.20669462,29.98689357,31.51987691,27.28525099,0.0,0.0,0.0,0.0,-14.76585411,-1.12535605,155.05926488,149.24245823,15.61905462,22.56688975,28.92909951,29.82481747,28.12852953,27.14914085,0.0,0.0,0.0,0.0,1.03599543,0.51902979,1.0082009,0.64067445,0.16282124,0.16768431,0.12055099,0.12000349,0.19840051,0.14566424,0.0,0.0,0.0,0.0,0.77636445,0.75022408,0.77763828,0.68765202,0.27545886,0.19821471,0.1241229,0.13343205,0.08650429,0.15096958
100,0.0,0.0,0.0,0.0,-19.89936176,-16.48065151,149.90602557,141.94913573,10.35517386,16.23330884,27.87868792,25.43438451,27.04138093,28.92543779,0.0,0.0,0.0,0.0,2.20398781,-13.73661065,135.70626167,138.07223327,16.2301416,15.36239143,25.51710101,29.6708134,25.92184539,25.05246492,0.0,0.0,0.0,0.0,0.61631709,0.5156879,0.61616423,0.69499657,0.13295118,0.13265526,0.16192649,0.10434868,0.11684918,0.10318738,0.0,0.0,0.0,0.0,0.71785605,0.44246339,0.61878838,0.47557474,0.18255267,0.11385764,0.09410684,0.1407303,0.0882667,0.12260072
101,0.0,0.0,0.0,0.0,-5.3554293,7.5681104,147.04849836,150.11104128,17.64196674,12.54844046,26.24902387,30.46618301,27.19508834,25.6770131,0.0,0.0,0.0,0.0,-7.96913476,-12.15514334,142.05691211,156.87134861,20.1106158,18.31271232,28.15904607,29.28595405,26.80107524,29.73979982,0.0,0.0,0.0,0.0,1.29844412,1.15141231,1.37756196,1.56107572,0.45212391,0.17476784,0.1185583,0.34867896,0.32330391,0.17935588,0.0,0.0,0.0,0.0,0.4904648,1.23200164,0.453373,0.73547246,0.22482421,0.18725325,0.11826096,0.17105687,0.12949761,0.18730297
102,0.0,0.0,0.0,0.0,-12.5004473,-15.19455988,133.93367843,135.37528027,14.1883859,14.8494645,29.4506324,25.73749272,23.82008473,30.07161219,0.0,0.0,0.0,0.0,-26.48225681,-0.86095203,143.24673761,140.58148971,18.24578977,18.65409178,27.53855551,25.14022752,27.46877093,24.61374092,0.0,0.0,0.0,0.0,0.50880494,0.72410235,0.74490557,1.396843,0.11129744,0.16566047,0.11824393,0.15537099,0.16252637,0.12447542,0.0,0.0,0.0,0.0,0.57654679,0.6509174,0.56253394,0.62599745,0.1662726,0.17390402,0.13700883,0.17273244,0.11738915,0.13709758
103,0.0,0.0,0.0,0.0,-21.15938644,-31.12466011,134.21106702,132.73487869,14.80501743,15.1525129,27.61947502,26.72222949,29.21311306,24.63943062,0.0,0.0,0.0,0.0,-2.92440709,-19.96051836,156.83040664,151.35427715,20.39743692,19.52034241,28.40051678,31.76403041,27.80868898,25.40781067,0.0,0.0,0.0,0.0,0.72692555,0.51530429,0.78625286,0.59131313,0.10924138,0.19419505,0.14652872,0.11285511,0.1080653,0.17791403,0.0,0.0,0.0,0.0,0.70756063,0.63165816,1.30232582,0.75657428,0.19493503,0.18063896,0.16030304,0.20301002,0.18157635,0.08760484
104,0.0,0.0,0.0,0.0,-23.89199385,1.80549099,142.61102826,142.07438395,16.48086483,17.59212014,27.39040005,25.78332424,24.64565614,26.84906553,0.0,0.0,0.0,0.0,3.38671051,-18.2180739,148.45326158,145.18798831,13.38536577,15.9748885,28.88674724,28.7782378,26.46751344,27.27603643,0.0,0.0,0.0,0.0,0.5310205,0.50075149,0.46078099,0.52534838,0.09844132,0.11827606,0.15538801,0.11627279,0.12422638,0.10661254,0.0,0.0,0.0,0.0,0.42778545,0.45556089,0.98931491,0.52830832,0.0878476,0.08847867,0.12438599,0.13388526,0.13124243,0.07298967
105,0.0,0.0,0.0,0.0,-4.7866951,-3.24846301,126.43440795,144.9766638,18.28356429,18.16975238,26.84401043,28.66192569,26.47740665,26.07145699,0.0,0.0,0.0,0.0,-29.41232146,-2.58184941,154.38638232,151.54035238,14.77602634,18.0644489,30.62756511,28.80816655,28.72391866,28.6719388,0.0,0.0,0.0,0.0,0.88435671,0.54401911,1.34135042,0.87003708,0.15445672,0.15172441,0.17489764,0.17238978,0.1085995,0.39578634,0.0,0.0,0.0,0.0,0.6864658,0.50050942,0.52597622,0.62308325,0.11469969,0.12699212,0.06896082,0.16502156,0.0590944,0.15228875
106,0.0,0.0,0.0,0.0,-12.4969824,-15.46452669,143.23428381,133.58132344,13.40367043,15.56123234,28.41375202,26.47954912,27.36164334,26.7931599,0.0,0.0,0.0,0.0,-20.83959237,-5.91418226,131.59660815,143.3872507,16.43100373,19.35231244,25.35099998,29.12853961,26.84303686,28.08312802,0.0,0.0,0.0,0.0,0.38699515,0.57371651,0.60654597,0.65093744,0.11983451,0.12072307,0.11326431,0.07981808,0.08624628,0.2105189,0.0,0.0,0.0,0.0,0.74791079,0.53896573,0.73093481,0.67426649,0.11033815,0.180926,0.11508529,0.1484959,0.10421471,0.14077382
107,0.0,0.0,0.0,0.0,-10.6226332,-15.62638857,151.71529981,147.50534609,16.02183637,15.84472078,28.1508201,30.2047157,28.57752998,28.24798231,0.0,0.0,0.0,0.0,3.58143107,-19.91627854,144.95265911,142.89981106,11.66568298,18.6790176,31.05388142,28.87443184,26.89334226,27.35660246,0.0,0.0,0.0,0.0,0.49528248,0.66008491,0.67581036,0.43206883,0.13588522,0.13892288,0.20376823,0.12088346,0.11897059,0.1819306,0.0,0.0,0.0,0.0,0.66500973,0.51207615,0.7526694,0.52463973,0.13742843,0.1468223,0.1123424,0.11414224,0.07987751,0.07761041
108,0.0,0.0,0.0,0.0,-17.73536275,-5.36056408,151.07578708,140.54830439,15.91544403,17.74795475,26.18340903,26.60046429,27.73535374,25.33642185,0.0,0.0,0.0,0.0,-8.70557811,-9.86286564,146.7937106,157.18563072,19.10312305,15.86395917,25.89610271,29.06371975,27.08711377,27.30191523,0.0,0.0,0.0,0.0,0.80691298,0.93036483,0.55176533,0.66380534,0.14069767,0.14187934,0.19649207,0.06726397,0.08918438,0.10503589,0.0,0.0,0.0,0.0,0.68959111,0.47978836,0.75500205,0.55307227,0.22788212,0.08236009,0.13363715,0.08720939,0.10942365,0.12496618
109,0.0,0.0,0.0,0.0,-22.23702873,-19.48773351,123.73586791,148.8038954,18.01852551,15.08828161,26.18271886,27.76562826,23.47498449,24.909706,0.0,0.0,0.0,0.0,-15.89504516,-16.23369675,136.76698724,136.98628972,11.95567361,16.47450506,27.40229639,27.16927336,25.97326758,26.99259396,0.0,0.0,0.0,0.0,1.04090762,0.48146493,1.46953151,0.82428888,0.17721807,0.14243305,0.17922292,0.1374446,0.20445126,0.15098524,0.0,0.0,0.0,0.0,0.53792017,0.63687099,0.49426881,0.607053,0.12979612,0.20915781,0.06152799,0.09513921,0.12988756,0.08107918
110,0.0,0.0,0.0,0.0,-7.54147881,-19.40769048,124.29528308,123.00570792,14.60342544,14.64955117,26.59726644,24.57841454,26.17786551,25.62748306,0.0,0.0,0.0,0.0,-9.58358461,-4.34804488,128.34696732,142.74678478,16.13442547,19.48395848,24.15060512,28.50024051,25.14550701,28.89155194,0.0,0.0,0.0,0.0,0.44281794,0.68806053,0.66305625,0.77355664,0.17665114,0.13533312,0.09389674,0.16687031,0.08246831,0.12182597,0.0,0.0,0.0,0.0,0.92940167,0.64151995,1.08253083,0.8503058,0.16056812,0.283578,0.16441566,0.14929378,0.1496938,0.07461826
111,0.0,0.0,0.0,0.0,-29.79705612,-7.90437693,152.00460515,143.61395114,11.86223747,13.53758972,26.57883661,30.84422137,29.61235953,28.05964615,0.0,0.0,0.0,0.0,-13.48275089,-9.26821328,142.52943718,135.9065923,17.09909035,14.07882691,29.1403702,27.4771704,26.65315874,24.24003173,0.0,0.0,0.0,0.0,0.49559851,0.66115139,0.65270683,0.64535456,0.11318836,0.15694909,0.2164728,0.09347219,0.17460857,0.09764223,0.0,0.0,0.0,0.0,0.4540086,0.2773914,0.73186982,0.7259187,0.18277928,0.10955362,0.08553293,0.08154845,0.08719391,0.14305895
112,0.0,0.0,0.0,0.0,-14.56455532,3.90166428,150.45835143,140.47285346,14.08697202,17.4078294,28.66124886,28.09986544,27.28451481,25.68625973,0.0,0.0,0.0,0.0,-17.99542012,-32.68166639,141.69806455,133.60641503,13.21130975,14.78028445,28.31546632,24.8471962,24.28736701,25.27893658,0.0,0.0,0.0,0.0,0.56705647,0.70288649,0.49571556,0.59517953,0.08018154,0.13891419,0.08595187,0.14455309,0.083778,0.11800036,0.0,0.0,0.0,0.0,0.40223765,0.50905733,0.54235436,0.49680294,0.20184421,0.14030589,0.06876299,0.12186589,0.09038775,0.07836735
113,0.0,0.0,0.0,0.0,-22.68123686,-28.13199474,139.73263269,148.67978562,11.77379373,13.53516898,26.37753111,27.53488314,27.28588612,28.50118694,0.0,0.0,0.0,0.0,-16.40894055,-15.11181374,142.10528281,140.50040342,19.43041116,16.83892283,27.20029654,26.30029268,27.47240709,26.60432005,0.0,0.0,0.0,0.0,0.55368908,0.35421117,0.41485275,0.71577345,0.16327071,0.15045415,0.09648273,0.09309361,0.09498417,0.09718217,0.0,0.0,0.0,0.0,0.49983295,0.52358675,0.52733802,0.50768888,0.17628345,0.12397765,0.10269735,0.09383277,0.08475861,0.10040562
114,0.0,0.0,0.0,0.0,-11.74173445,-22.63328582,130.2333288,130.11779365,16.2497376,14.77932067,26.63313628,24.87347631,24.6160971,23.19733336,0.0,0.0,0.0,0.0,-5.27435677,-7.89124714,143.86921771,133.68453916,16.00178284,15.50967571,27.26533997,25.36048603,28.68198978,27.87456531,0.0,0.0,0.0,0.0,0.49999066,0.5732803,0.68000804,0.66102956,0.15407121,0.13659027,0.13965563,0.10789214,0.08431947,0.18510058,0.0,0.0,0.0,0.0,0.68518016,0.44398397,0.44087809,0.63193415,0.10674715,0.15506982,0.06626427,0.15039001,0.08946576,0.11769096
115,0.0,0.0,0.0,0.0,-27.03836277,-22.55735046,147.38274956,137.93122719,13.71633128,13.86652337,25.93048459,27.55042088,27.17437201,27.27771796,0.0,0.0,0.0,0.0,-8.97268997,-25.77159093,148.3673743,150.0952587,17.93460155,18.85369832,27.22774865,26.32548617,25.01637399,27.18185299,0.0,0.0,0.0,0.0,0.67354735,0.48350362,0.63270906,0.5794543,0.19913841,0.14706437,0.0768775,0.08843363,0.0824219,0.07713475,0.0,0.0,0.0,0.0,0.58867119,0.40539834,0.9073432,0.93676877,0.17918857,0.19995219,0.09915607,0.2063356,0.11067773,0.0904481
116,0.0,0.0,0.0,0.0,-21.20028352,-12.59309211,128.57064437,126.15009805,16.88945858,11.86159948,26.41001175,26.57193882,24.84131518,23.08132363,0.0,0.0,0.0,0.0,2.01582402,-10.56989943,131.74104064,133.70475591,16.11273636,19.30616658,25.06764972,26.02799279,27.88432705,28.88987466,0.0,0.0,0.0,0.0,0.5033565,0.47720376,0.65419822,0.75785705,0.20740476,0.14548254,0.06394152,0.08546122,0.11004831,0.12563909,0.0,0.0,0.0,0.0,0.57669519,0.56520733,0.68232551,0.58592822,0.16683501,0.18363371,0.15184812,0.13852603,0.0780773,0.10558733
117,0.0,0.0,0.0,0.0,-8.81528249,-13.98999695,137.6060594,138.62455767,11.21866399,14.56813441,26.4864982,28.32496477,26.43179686,29.05719329,0.0,0.0,0.0,0.0,-33.81737109,-5.0961119,137.66404279,131.62169707,16.65561466,16.76037303,26.46744329,23.1951925,26.5600212,28.78112629,0.0,0.0,0.0,0.0,0.35620324,0.39967049,0.45029985,0.46205274,0.12127599,0.12080938,0.13802506,0.06101019,0.06858417,0.13266557,0.0,0.0,0.0,0.0,0.87167177,0.50209048,0.99509517,1.03458793,0.22161409,0.15749421,0.10618715,0.15518297,0.08039823,0.11559179
118,0.0,0.0,0.0,0.0,-13.36900476,-17.10736699,137.90170866,130.66378704,17.94004739,15.69469237,26.03892008,26.73727914,26.07011724,23.0689218,0.0,0.0,0.0,0.0,-10.79919334,-18.09709176,131.06375621,146.94122776,14.30940369,15.71784322,26.51214189,27.89723647,27.23492908,28.58690759,0.0,0.0,0.0,0.0,0.44590164,0.67666383,0.76035097,0.60606907,0.15766859,0.19605389,0.10538917,0.10099509,0.09693735,0.09810315,0.0,0.0,0.0,0.0,0.69091614,0.87734571,0.77765249,0.93057038,0.15189161,0.19137356,0.10919087,0.16773418,0.10022666,0.15078347
119,0.0,0.0,0.0,0.0,-35.27635762,-29.20007055,137.52517282,149.09808929,11.14048922,12.26258403,25.81192183,28.66183606,29.3002055,27.29051776,0.0,0.0,0.0,0.0,-3.19307177,-18.69434514,144.80337125,128.86174925,20.30144922,18.18858415,26.33506424,24.5054531,27.72499002,26.14800386,0.0,0.0,0.0,0.0,0.98195223,0.56217408,0.81864554,0.5198801,0.19565724,0.21012352,0.21631122,0.16920011,0.16971724,0.19919566,0.0,0.0,0.0,0.0,0.80579989,0.89031619,0.68194795,0.82894993,0.16840072,0.34670021,0.25124385,0.14257673,0.14384591,0.17874557
120,0.0,0.0,0.0,0.0,-9.78741665,-18.86351993,131.67088224,141.55107503,11.56400551,21.12396167,28.52719521,29.96847734,26.31359524,27.58367214,0.0,0.0,0.0,0.0,-9.01875767,-9.17356472,146.75076886,139.24740881,20.1098111,19.90082523,25.98546377,27.67039123,28.47292028,26.96639059,0.0,0.0,0.0,0.0,0.55295441,0.7245862,0.72931464,0.44527033,0.21293931,0.25149716,0.09586138,0.11816973,0.08769002,0.10904623,0.0,0.0,0.0,0.0,0.81538251,0.68616251,0.68120492,0.62371772,0.25150435,0.22851636,0.24647867,0.17580777,0.1355354,0.11125342
121,0.0,0.0,0.0,0.0,-13.88383654,0.80410177,141.38804508,133.03047162,15.51134809,14.1106974,26.85738772,25.22166784,30.28110857,25.54464283,0.0,0.0,0.0,0.0,-28.02467081,-13.86333867,133.03775356,123.7561107,16.23521155,18.69517581,25.67412288,23.70447371,27.07510973,26.77615061,0.0,0.0,0.0,0.0,0.54551408,0.69992765,0.84526028,0.78431826,0.12880074,0.22999215,0.136064,0.08683232,0.14451018,0.1088087,0.0,0.0,0.0,0.0,0.66380508,0.47177306,0.71626793,1.0703826,0.17553828,0.12883097,0.17684286,0.28612327,0.11716507,0.11772186
122,0.0,0.0,0.0,0.0,-11.83664953,-20.65211777,169.97468682,154.37678177,15.9645799,17.264734,30.34197732,28.17250852,27.32433473,27.00829093,0.0,0.0,0.0,0.0,-9.55457209,-16.24296901,142.76703906,146.68659316,14.18212085,13.76819828,27.56348361,26.04869272,28.86207858,27.53391106,0.0,0.0,0.0,0.0,1.57556072,0.80896742,1.89112062,1.72248642,0.20760461,0.35165222,0.23154513,0.29559568,0.15391521,0.39238626,0.0,0.0,0.0,0.0,0.61967294,0.684,0.64229024,0.93995401,0.14720965,0.18863979,0.23098996,0.20018196,0.20007462,0.18385837
123,0.0,0.0,0.0,0.0,-8.19887747,-23.04275289,141.45994751,130.7688403,20.06353753,14.23580671,26.89783476,27.00331247,29.89866865,23.49719676,0.0,0.0,0.0,0.0,-2.52904785,-6.54036536,134.16403243,135.24107235,21.31004151,21.04265277,27.64519672,25.43260915,26.27480443,26.07312821,0.0,0.0,0.0,0.0,1.15604025,0.96406826,0.67905942,0.95244924,0.27565395,0.19855717,0.16925108,0.0965755,0.15947532,0.14828847,0.0,0.0,0.0,0.0,0.72704768,1.25919099,0.91917148,1.33713609,0.13780388,0.21211649,0.26977452,0.26784863,0.21041595,0.1846207
124,0.0,0.0,0.0,0.0,-19.81726933,-17.42264963,125.83641832,145.35146978,16.63556784,19.95893114,28.05253383,25.87503347,25.11327308,27.13990439,0.0,0.0,0.0,0.0,-20.43354459,-7.70431931,151.90867144,139.19843512,15.20417125,16.94724626,26.20998128,28.07815893,30.32100099,28.26452854,0.0,0.0,0.0,0.0,0.78738289,0.92467943,1.14339928,1.69651809,0.19220189,0.16290793,0.24792916,0.12435605,0.21796221,0.21965637,0.0,0.0,0.0,0.0,0.68391983,0.70232106,0.8242547,0.82462129,0.08266898,0.12607336,0.2502391,0.13607935,0.15561401,0.15342067
125,0.0,0.0,0.0,0.0,-27.41011794,-18.24622363,129.21695597,124.59012884,16.21767924,16.20001227,26.627098,25.35625377,23.82193417,21.48066055,0.0,0.0,0.0,0.0,-13.39639208,-21.12290025,139.97937409,144.78576702,15.59435554,14.9692712,28.13765394,26.63005113,26.89552421,29.59763895,0.0,0.0,0.0,0.0,0.98183944,0.99534137,0.9846514,0.93019101,0.21575267,0.23168625,0.13709124,0.12597551,0.18959428,0.19444733,0.0,0.0,0.0,0.0,0.47379877,0.65531203,0.6241026,0.93048004,0.11347533,0.13867051,0.18445818,0.17295578,0.07842054,0.15919528
126,0.0,0.0,0.0,0.0,-14.7346661,-8.39298,158.99870623,154.185584,16.45167964,18.82341968,26.47996325,28.32363098,27.6636935,28.68581269,0.0,0.0,0.0,0.0,-23.37742836,-17.24648663,141.05532433,152.19367598,11.79959661,16.87730167,27.78714031,30.59342347,28.11951231,29.3873209,0.0,0.0,0.0,0.0,1.1185007,0.6589378,0.85195295,1.13615142,0.15925057,0.20685745,0.2038986,0.18574568,0.17977423,0.09959176,0.0,0.0,0.0,0.0,0.52671028,0.77203148,0.88669696,0.77446768,0.26559582,0.13570455,0.13716273,0.18895008,0.14226976,0.16399236
127,0.0,0.0,0.0,0.0,4.68798948,3.05785406,154.62602213,139.26234307,18.74656349,20.38797602,31.21736461,27.19457709,26.99971895,25.41490098,0.0,0.0,0.0,0.0,-5.16984701,-10.63321844,148.04016815,148.28813582,16.25604533,17.70570496,28.49673101,28.17721836,27.51344605,27.23313061,0.0,0.0,0.0,0.0,0.62243508,0.73819204,0.59290952,0.62039419,0.254613,0.18177629,0.12741073,0.10003136,0.13103069,0.08792223,0.0,0.0,0.0,0.0,0.51628377,0.79823263,1.39529075,0.66502605,0.11447686,0.12162618,0.1825939,0.20806516,0.11972836,0.12044051
128,0.0,0.0,0.0,0.0,-18.06596797,-13.40604972,130.82035418,152.27874468,16.18091335,18.45183047,25.87721406,30.35629336,27.16352927,27.73411745,0.0,0.0,0.0,0.0,-21.3980411,-26.7327331,151.78954723,143.82876744,10.82930399,17.07666209,29.0729115,30.1806932,28.24633033,27.50140016,0.0,0.0,0.0,0.0,0.68144277,0.50941474,0.7588908,0.71927322,0.23955926,0.20340719,0.12508329,0.14367526,0.12738922,0.1638012,0.0,0.0,0.0,0.0,0.85715408,0.9607958,0.67638156,0.77813944,0.15486504,0.25909856,0.18263188,0.1144156,0.10512118,0.08363885
129,0.0,0.0,0.0,0.0,-12.4600776,-19.47867373,140.60826598,130.54546101,19.39091117,19.58715166,27.19648482,25.91368016,26.51626938,23.37604815,0.0,0.0,0.0,0.0,-7.73816702,-8.45404063,152.02645178,135.76609679,10.8676964,12.85436207,30.31912347,26.94612319,30.30920933,27.34312571,0.0,0.0,0.0,0.0,0.88368797,0.73179727,0.90530309,1.04233137,0.35185098,0.19140657,0.11810377,0.10889707,0.11231484,0.08173822,0.0,0.0,0.0,0.0,1.01246301,0.71342047,1.32990406,0.81031544,0.20584629,0.21759776,0.25551956,0.13755268,0.12825714,0.15900546
