,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,C1err,C2err,C3err,C4err,C5err,C6err,C7err,C8err,C9err,C10err,C11err,C12err,H1err,H2err,H3err,H4err,H5err,H6err,H7err,H8err,H9err,H10err,H11err,H12err
20,35.42409791,37.09386018,27.37538984,42.68402849,38.6729171,40.05735112,18.46166159,52.4025215,37.20680883,42.60036837,57.79437848,32.41223379,23.94553467,23.36939122,22.79854566,23.82732143,25.22231185,24.7018189,25.01475758,25.72029169,22.95242564,23.85995358,25.05780236,24.08987427,0.7852507,0.49381991,0.6425428,0.71087194,0.65811508,0.49910807,0.7296738,0.58823281,0.74020766,1.40509152,0.57408479,0.49914933,0.08157228,0.0631584,0.07024833,0.05466198,0.06169718,0.06902367,0.0745621,0.05958941,0.05911372,0.07428799,0.07063648,0.04806757
21,18.17608057,46.21454296,36.97602459,30.42193003,40.59496216,38.52177444,43.07167739,39.70828744,30.3900141,35.02546064,39.92113871,29.36088573,22.54964896,23.73548997,24.07652492,24.88793592,26.33462967,23.79086487,25.56962204,24.17724566,24.08101311,23.61688668,23.06031501,22.78993058,0.48728804,0.79412185,0.58014036,0.6980742,0.8403109,0.47801729,0.50885725,0.56692486,0.51677688,0.37659723,0.42551944,0.49856713,0.08088426,0.06408428,0.07760613,0.08480841,0.04752201,0.07758477,0.06249639,0.03907466,0.06111924,0.06799379,0.07507262,0.05038329
22,29.42406651,19.81709095,34.46255038,21.82030831,27.84915858,19.45335552,55.43638828,23.38187214,24.72048493,40.65788193,17.65447412,40.92823051,23.1779747,23.12047508,24.52710661,22.24452996,23.86979977,24.13590201,26.41813465,22.77500432,22.84953299,23.60527883,22.50294899,22.5669469,0.67819415,0.77043649,0.63213285,1.09507357,0.72638338,0.94231923,0.83296384,0.76386969,1.30133274,0.79123361,0.62387268,1.337011,0.06962063,0.08587206,0.04312752,0.10526588,0.07874218,0.08839419,0.08162467,0.08735675,0.06781505,0.05825888,0.0787546,0.06804857
23,29.97829123,29.37874548,31.18304726,45.83505647,44.43261027,33.52934205,19.65393906,35.68913507,39.4645731,33.22764732,41.60275094,33.1238407,23.18826745,24.02547184,23.35474587,24.62327877,26.32487097,25.03225269,23.37349337,25.08838877,23.8778819,23.61072368,24.06744965,24.07988486,0.34485943,0.51526756,0.56178298,0.46975434,0.58947974,0.60436539,0.62555413,0.54407476,0.6286434,0.60970887,0.41173839,0.77214173,0.047474,0.06577278,0.08978506,0.07429509,0.06884186,0.0720918,0.06971693,0.0680055,0.05605793,0.04636693,0.06864131,0.08036256
24,27.5413382,29.41050191,35.47109327,25.90591476,21.92992936,40.94507802,28.4378059,41.86804653,33.43272775,23.70053898,52.09375762,22.16688594,23.9954606,22.85512144,24.97879987,23.11810358,24.69111134,24.16356672,25.22355326,24.58499196,23.99557813,22.51595905,24.4672265,22.71820798,0.34509211,0.61379065,0.69772717,0.47963912,0.74822798,0.45125588,0.70791093,0.48124405,0.83122344,0.83213603,0.6168113,0.68027814,0.0671429,0.04164173,0.10214591,0.04145623,0.09378441,0.04641638,0.07224834,0.05712424,0.05587059,0.05014771,0.07076617,0.04549263
25,31.59669272,48.33918567,20.27736906,27.82109811,28.05252289,45.3561327,42.56233587,38.29102518,40.21458917,37.42087279,33.69753047,40.24413621,23.21403655,24.27416288,22.55553801,22.60242492,24.79407718,25.10864024,25.9755987,24.40128687,23.49141328,23.36748177,24.09841346,25.18972235,0.54631434,0.3457705,0.51786321,0.41484731,0.36966188,0.3964022,0.59461633,0.711175,0.66017275,0.69592393,0.60916862,0.52879657,0.06143098,0.0649029,0.04763892,0.05107547,0.08964397,0.03953171,0.09021946,0.06624819,0.06513964,0.07331248,0.06180786,0.05082939
26,45.66182796,34.51541478,33.16629409,41.92879399,55.69337011,41.65872943,41.41010436,39.19782206,41.01533461,35.88923201,36.41715635,38.11221897,25.46942824,24.1032768,22.99509622,24.80222554,27.23080372,24.08842054,25.1257108,24.930939,24.08862426,23.77300083,23.66143581,22.76279179,0.84219351,0.4804971,0.43090282,0.46528497,0.86094649,0.58616318,0.53001679,0.50217723,0.73759086,0.77998587,0.36694957,0.55446252,0.07446987,0.04788513,0.05401168,0.07004904,0.07657733,0.04783796,0.08430479,0.05498322,0.09619467,0.06406003,0.04959887,0.07374393
27,21.88530587,21.22033037,33.53545141,44.39741808,22.8297848,28.84358764,40.12083065,44.49506499,35.25597429,33.92813633,32.56252199,31.20271736,22.03913363,23.32012305,24.19864305,24.2836553,24.27194433,24.83762453,25.36661957,25.06483509,22.9664157,24.24350388,22.95064793,22.59346561,0.85343941,1.00158521,0.63254036,0.60595643,0.46215113,0.74042483,0.66144346,0.39339887,0.59138933,0.57736163,0.54441784,1.22892264,0.07128883,0.09519684,0.06258632,0.07019275,0.06974095,0.06445624,0.07800994,0.04306319,0.08512158,0.04597603,0.07742754,0.10650926
28,31.34959499,42.49554124,33.87603988,27.48067676,46.37570505,29.77274964,29.37353399,33.18437928,28.38373575,41.57353589,43.32819386,34.65993305,23.48143586,23.09044753,23.23409514,23.58123938,24.904062,25.18211751,24.14653101,24.56276317,23.17825865,23.57261434,23.49074779,23.52966303,0.64814254,0.38442401,0.62539158,0.48557981,0.46028428,0.41815843,0.55099125,0.54573947,0.95840973,0.48918572,0.60197358,0.49724168,0.06195416,0.07545735,0.07133802,0.10401916,0.08418195,0.06471004,0.07726711,0.07405078,0.0588818,0.07122245,0.06922761,0.04599515
29,25.12114743,37.00302475,18.43571873,38.34719599,31.37641087,46.6967846,32.151088,35.42005947,44.56694194,32.84664541,41.665592,36.56889651,22.87179442,24.13802368,23.73981116,24.59047954,24.43318001,25.30106066,25.25385725,24.29849485,23.77037365,22.6856428,24.7931922,24.94479087,0.63032443,0.55093716,0.62665906,0.73405654,0.54542463,0.4089165,0.93419623,0.52862303,0.6042348,0.60993323,0.50535613,0.81685821,0.07172628,0.04476207,0.06989995,0.09567794,0.08367936,0.04815563,0.09861304,0.05775458,0.06083155,0.03976243,0.06612286,0.06373213
30,33.6427201,25.75412536,23.08515555,34.81531606,46.53936208,46.44402034,35.933354,40.7445679,44.18298074,33.29839892,22.78737038,27.98431962,23.54553838,23.03854892,23.24463498,22.59823707,26.50076644,25.48869739,24.44638658,24.38794039,23.84146098,23.39385821,22.85971513,22.92666688,0.58602905,0.45249584,0.63397074,0.39141173,0.97296418,0.33446526,0.92595124,0.73005011,0.70044481,0.84415697,0.56361819,0.52062415,0.07102057,0.04435462,0.06752186,0.0611858,0.07071071,0.04411044,0.06103857,0.07603533,0.05018539,0.06150765,0.04583801,0.0742277
31,38.92201891,38.32625059,51.2725079,22.73739653,39.46544622,30.73145716,42.40556944,31.94087496,25.89807943,35.9185581,48.86887228,33.70857656,24.08503423,23.4419933,25.16827673,22.88330966,25.30657999,23.99211696,25.15572,24.38618808,23.20401169,22.96028614,24.34600598,24.00331673,0.58400006,0.70687175,0.53365158,0.58320765,0.91189708,0.59891956,0.58317639,0.31425156,0.76116992,1.05561845,0.51293702,0.56155766,0.06544077,0.06104158,0.063162,0.10736859,0.07223307,0.07304261,0.08682279,0.0602449,0.06883151,0.07990788,0.06306184,0.05167436
32,29.50377268,29.13298348,21.75895274,42.12257478,30.74180682,35.51504317,41.10596117,48.68044358,40.80248229,31.52053932,44.62734326,31.11635279,23.5125543,24.0146546,22.97904308,23.80854159,25.39418669,23.55309258,25.18021417,26.19056904,22.83319351,23.00889551,24.54413437,21.9396878,0.37349422,0.70731017,0.48351235,0.85961374,0.43916978,0.94688904,0.70542289,0.85521011,0.56556774,0.68407121,1.01878643,1.29103,0.05957468,0.08350861,0.08917951,0.06239538,0.0793157,0.10121948,0.05775472,0.06450168,0.07886346,0.09698247,0.11140702,0.15096607
33,26.90461049,32.42679287,20.30812179,44.61441542,36.04194443,37.87349061,23.70083401,43.74204986,28.11060619,35.79924365,19.52640868,34.72974987,23.51756232,23.43610637,23.24909216,23.90114023,24.24953005,25.36521274,24.51745141,24.37394654,23.46984779,23.4042853,21.54750081,23.53775484,0.73304169,0.56217005,0.76200109,0.48632,0.54325093,0.4074059,0.7333852,0.44731511,0.64631052,0.57053889,1.58665398,0.76643654,0.08833342,0.03876935,0.07119772,0.08777527,0.07596342,0.06015227,0.09195356,0.05079609,0.05605913,0.05259424,0.08169727,0.04142714
34,13.78875577,49.09298014,33.45455062,28.31962915,35.56725174,38.03781013,41.97802565,25.34195759,33.55545412,49.01734261,28.69800126,46.12684626,22.99948234,23.84295357,24.52325476,24.31469149,24.9765858,24.43089199,25.61158875,24.55759346,23.41458882,24.14769035,23.22877232,24.8320321,0.67277022,0.38468304,0.61349942,0.85138361,0.30797065,0.45258695,0.39702436,0.63437423,0.69853625,0.5625733,0.74543526,0.70165233,0.05053765,0.07904517,0.05378051,0.06890037,0.0830578,0.03703024,0.05445214,0.08635495,0.07898246,0.05161717,0.04703092,0.07722349
35,41.46323066,28.04521992,32.06686797,34.89515556,40.35153226,29.87539829,33.94209523,40.00935049,40.44782009,25.96667443,42.18908234,15.71323908,24.10275064,23.56511834,22.4584811,24.39966411,25.9122386,23.81547381,24.4593654,24.69356199,24.17508718,23.39572892,24.85548792,22.39284099,0.72277343,0.58369774,0.67512054,0.40683143,0.79389185,0.70021064,0.65922881,0.79420303,0.6250968,0.53288979,0.54000367,0.58897087,0.05197664,0.04605643,0.12077839,0.06807616,0.08898092,0.0716839,0.08237774,0.07226718,0.08687906,0.05407197,0.06265636,0.0677608
36,43.28544453,25.42962787,33.56177899,23.66758464,43.0741436,45.30105233,25.35604065,42.56271302,39.2098074,33.39422092,53.12070484,36.32326016,24.12902275,23.00575767,25.45269972,22.23676346,25.14360562,25.82005118,24.36165072,24.53380701,22.43557221,23.04851835,24.39137241,24.51874825,0.60506688,0.5945215,0.8441544,0.88513572,0.70784948,0.53709881,0.68606927,0.62327457,0.74774226,0.54574545,0.88864968,1.04738339,0.06324393,0.05818498,0.06502491,0.07514636,0.12243486,0.08500722,0.06725681,0.08183772,0.07000495,0.0636561,0.06657526,0.07134977
37,21.41287354,43.30666059,32.40168982,50.10496379,24.65355194,49.22386645,44.92218628,32.39425477,36.68167485,32.15158482,23.18150447,35.34888691,23.6869738,22.94421471,24.4199417,24.64413718,24.82622923,25.21600963,26.52389099,24.43526154,22.60403199,23.31721319,22.64709484,22.33338901,0.48173312,0.44805201,0.58556982,0.37600297,0.76665402,0.47448966,0.67145918,0.5230835,0.50573285,0.53941019,0.61365721,0.67781997,0.07490237,0.05784555,0.08074043,0.03780222,0.08285709,0.07440201,0.06272465,0.06772646,0.0789373,0.07513145,0.06491596,0.09159135
38,31.44108469,46.82153158,25.2810551,30.4684295,43.21173606,31.83981181,36.44472636,38.55975337,30.92258872,50.02601926,37.93239246,40.96893757,23.74883229,24.95788748,22.40346037,23.50442235,24.52616994,24.65322136,24.58849826,23.85511702,23.06050118,23.26461735,23.22079323,24.09087683,0.68900092,0.72889489,0.50912329,0.86264147,1.24043622,0.39186818,0.6399475,0.55410644,0.39511216,0.85871166,1.0253794,1.05625492,0.08890771,0.06788778,0.07282324,0.07946754,0.17933224,0.04673925,0.08995757,0.06345071,0.08212222,0.08027808,0.10535741,0.060614
39,42.6462271,19.44390113,30.79778182,33.05289202,37.56472128,38.11191448,40.06928507,36.1073173,39.41015675,24.16474797,34.90158294,35.79060089,24.0939719,23.07685033,23.86287313,23.07846513,26.07895389,24.02757558,26.03219474,25.1153295,23.88110895,22.97852743,23.63707913,23.54622081,0.71112452,0.73560226,0.61833138,0.61394455,0.62467281,0.59531297,0.42023221,0.4882907,0.43419062,0.9800285,1.02654999,0.71152709,0.07919426,0.06323507,0.06604803,0.05985712,0.06631137,0.05632356,0.07399794,0.07634341,0.07028378,0.07443356,0.09620321,0.04806979
40,19.78825334,28.31497548,23.57014524,35.76546625,39.5290509,32.04391733,33.21620627,34.55139009,38.68063993,34.67253721,37.43272703,30.85756189,21.86466504,23.99821045,23.12553885,24.43997557,24.70180767,24.14435411,25.41694759,23.71366215,23.64606418,23.63075572,23.63935185,23.35292199,0.74163873,0.6514347,0.50695948,0.48794165,0.52532127,0.51183325,0.44562168,0.44590659,0.63108813,0.53601967,0.57664759,0.67303705,0.09842105,0.0574327,0.0613556,0.04504329,0.08987126,0.04859979,0.05742084,0.07265905,0.06142611,0.04894482,0.06738471,0.059966
41,30.55214929,45.53733955,26.43280271,32.73707469,31.74117464,29.17608609,32.88703059,37.13234499,41.38901001,42.69068916,32.86922144,28.21385399,23.95704951,23.05186346,23.69932013,23.5673755,25.14809258,23.57245968,25.46950617,25.14355111,24.39951773,23.06922446,23.32584382,23.60764466,0.87972206,0.57264569,0.4271201,0.46466017,0.72117441,0.719601,0.38184019,0.68016688,0.58654855,1.1907042,0.55678453,0.69666959,0.07314209,0.07060276,0.06548027,0.0768351,0.09131812,0.05163217,0.0733986,0.08120611,0.0609107,0.08463933,0.07416025,0.04375428
42,37.24951503,43.25881172,41.82337389,42.26648064,34.60327468,48.80895212,41.43597426,41.54701328,36.61267451,30.47055465,42.36107247,38.17738278,24.20989088,24.45604801,23.9233717,24.27074965,25.7715995,25.88231161,25.1123236,25.10782466,22.94191106,23.75202117,24.14336799,23.40925636,0.62652358,0.41294127,0.5964236,0.40769212,0.54340952,0.69327682,0.43583568,0.56943054,0.52668123,0.57885091,0.55450283,0.55218138,0.05932352,0.07287865,0.07107937,0.05150826,0.08777815,0.08751274,0.07368729,0.0600871,0.10496887,0.05264192,0.06204712,0.04794933
43,30.92709331,17.17728794,24.40484814,31.41558443,45.39131045,31.99661294,38.38275572,37.52616635,33.67695985,34.00833938,44.08763182,41.56374601,24.05304401,23.38692284,22.63788867,22.67773204,24.7668463,23.88171811,26.30753375,24.83994202,22.88473596,22.8097026,23.95778993,23.08231845,0.57057109,0.43796562,0.57907376,0.53960752,0.63479056,0.52965979,0.80334662,0.47040936,0.60108129,1.13728751,0.59772421,0.82931172,0.08832896,0.07988854,0.05563294,0.11253413,0.06545212,0.07358042,0.07912567,0.07202207,0.05968357,0.06778587,0.07309242,0.06296255
44,38.62761189,36.54763487,38.57113789,26.30995743,26.63148876,39.16911899,39.93342085,29.19168848,33.09919097,29.65176605,26.0093887,33.16424532,24.26817391,24.12919574,24.58374166,23.57803333,24.08561098,24.61978916,23.89326728,24.27349778,23.58887245,22.05567133,22.98050608,24.01416192,0.27513951,0.53867462,0.35463035,0.67747363,0.63306479,0.61991568,0.53987596,0.57593485,0.39448386,0.67408397,0.46548204,0.57924271,0.05997457,0.06648661,0.06103502,0.06600674,0.07172474,0.05725604,0.05997759,0.06515422,0.03779344,0.09988757,0.0626926,0.06500366
45,21.45630124,44.10305949,29.45589652,37.51891875,36.45615414,32.98873374,25.48005709,34.19648396,27.73919022,44.69532041,41.88992721,28.58974973,22.11467014,24.77414253,23.61538493,23.55924205,25.84073989,24.03385932,25.10058596,23.73094222,22.21854975,24.32128273,23.80517447,22.77843177,0.7843896,0.35543668,0.43227157,0.46903994,0.37364652,0.55230618,0.48192377,0.43880861,0.42724705,0.48891292,0.49054843,0.8899612,0.08659086,0.06414466,0.04995929,0.04384586,0.06460381,0.0446221,0.05888362,0.0611403,0.052061,0.04852938,0.0477619,0.06634717
