,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,C1err,C2err,C3err,C4err,C5err,C6err,C7err,C8err,C9err,C10err,C11err,C12err,H1err,H2err,H3err,H4err,H5err,H6err,H7err,H8err,H9err,H10err,H11err,H12err
10,53.71778697,36.62393662,44.70362836,23.74962302,45.33607327,33.94209743,44.17792643,37.62108715,24.09134424,41.77066016,43.45183139,25.61201613,25.05957506,24.40760128,24.23580211,23.47977725,25.31366047,25.00227227,24.96430191,25.34303069,22.47860307,23.82380385,23.49166306,22.56305342,0.77173826,0.49306998,0.63217811,0.43543909,0.43464591,0.53251949,0.52771015,0.60843383,0.78988552,0.45850149,0.43849864,0.51352734,0.05038239,0.04917132,0.05076362,0.03938905,0.06377663,0.04998539,0.04937626,0.06085007,0.06429346,0.06300759,0.04580149,0.07037383
11,28.88517346,22.31135756,25.26361172,37.64534659,24.36157076,41.14569222,36.64794372,32.03772469,40.04247409,20.10206198,45.58242168,39.87374186,23.24354263,21.99042299,22.81831066,24.08113307,24.24005084,25.32112556,25.25796621,23.64099551,24.79992624,22.53808782,24.0642058,22.6376508,0.37978558,0.63499623,0.61633462,0.61637115,0.43668599,0.35822984,0.59720029,0.4979895,0.5191543,0.73867597,0.50526109,0.51827037,0.06680666,0.06272429,0.06537488,0.04082525,0.05218399,0.03584125,0.05524081,0.06338804,0.04708933,0.05348702,0.05550719,0.05226399
12,28.00379027,51.26238001,42.74508869,42.0668223,40.05841634,47.89916862,38.87363495,43.26455506,33.44308941,41.94323649,29.08495878,42.9433406,23.47636071,24.86722524,24.22892243,24.5615981,25.17906105,25.22192675,24.14034045,25.37118925,22.60732805,23.96677129,22.21825288,25.04495519,0.25333489,0.52859504,0.39745114,0.46075665,0.52538308,0.49518847,0.43442008,0.47136666,0.51677328,0.36079235,0.66040525,0.47235875,0.041529,0.04823864,0.04926905,0.03993242,0.04621897,0.05683668,0.05408961,0.04973188,0.03571059,0.04794604,0.0519084,0.04371757
13,32.37678878,36.69209482,20.01765196,34.71697723,36.04095395,16.99554144,27.32139796,43.22309746,45.32231802,45.14636009,38.72015361,41.77613435,24.45503144,23.09487034,24.33154853,22.747023,24.16434342,23.97459504,24.456766,25.30424558,24.88445021,23.84549156,24.23464926,23.53343676,0.57482093,0.78582078,0.58733382,0.42789299,0.63978146,0.6158423,0.27419724,0.35395198,0.98887762,0.89792631,0.44896582,0.56901681,0.04464027,0.087129,0.03534706,0.05812685,0.08087517,0.04727437,0.05579798,0.05369263,0.08601253,0.04582757,0.0439681,0.0386459
14,29.23453479,25.45332482,27.72838113,34.05515015,41.61180721,39.17105648,36.19364308,42.66049804,37.24073636,28.24610007,40.59562639,16.42903443,22.69874338,23.56790763,21.8761071,23.46525034,25.30280774,25.70788246,24.33880026,25.5859019,23.52099442,24.64072581,23.91365723,22.39262553,0.40144981,1.10480102,0.58997574,0.24860001,0.63513825,0.5148644,0.41060587,0.31758699,0.50027738,0.49426751,0.39780892,0.72710625,0.04821188,0.06075218,0.05539862,0.07434852,0.04722965,0.06159999,0.04670096,0.05972913,0.04496302,0.05503983,0.0509059,0.04894885
15,37.6403309,40.37608345,47.89001196,18.45396495,35.27587013,37.09378588,50.34988005,21.36274161,22.93844819,30.71437957,38.04572502,38.44635198,24.91879579,23.0454989,24.37347351,22.28947468,24.50368485,24.28471641,24.25585505,24.6246478,23.11921129,22.38555867,23.01411853,23.11848948,0.44635595,0.38037232,0.63666127,0.46244116,0.36851892,0.47461456,0.71612762,0.37502431,0.49764307,0.52190171,0.44022715,0.91978447,0.04887026,0.06484843,0.05309682,0.03843155,0.05549312,0.03986122,0.062432,0.04398402,0.04143489,0.0551674,0.04518606,0.05115828
16,33.07773229,29.85927974,15.95335035,49.12924202,33.14917587,53.53706274,20.72661423,47.28461118,46.538883,35.06002757,38.84549389,36.88329091,23.29286087,22.68937138,23.35793437,25.51405898,25.53248911,26.18440738,23.37916148,24.5362744,23.75116122,24.81556691,23.48457911,23.60725001,0.2733167,0.46856088,0.33568329,0.3912073,0.28038387,0.28983167,0.58041726,0.46739323,0.3267578,0.5454383,0.47278508,0.49553297,0.0401697,0.05583317,0.04990902,0.03718729,0.03955138,0.03957052,0.03280439,0.04722019,0.03000878,0.02961997,0.03518374,0.02992177
17,37.33655314,21.11599797,29.23496492,37.39982204,43.44768754,19.20323693,38.28031752,40.28811457,48.19285821,36.52948567,36.02241633,45.33319217,24.17979756,23.19856771,24.3366722,23.04885679,24.12607469,24.24310938,25.14544832,24.92990658,24.58850207,22.92746795,23.7130714,24.18881846,0.3801229,0.9654012,0.5469241,0.33356918,0.23132469,0.59878436,0.72808195,0.27987718,0.71055337,0.59616047,0.3812515,0.60951236,0.04054763,0.08209553,0.0225827,0.05761886,0.04265831,0.05337314,0.0605562,0.05941258,0.04071994,0.05609153,0.039293,0.05583907
18,19.83366075,38.18079526,40.4150895,28.94277118,25.9898951,35.25493368,48.78320256,32.67975344,31.31567748,39.66578921,29.84173514,34.61800398,21.91594756,23.520613,22.88249246,24.10518171,24.39373011,25.21179376,24.60251172,24.47660362,23.03694678,24.58159415,23.25613565,22.68414119,0.56829916,0.91814205,0.58902722,0.51704838,0.72869758,0.62211269,0.40526134,0.351987,0.55080979,0.99021909,0.43847232,0.76730738,0.07382929,0.05994804,0.08082956,0.06143132,0.05570958,0.06611808,0.03739773,0.05183716,0.05665656,0.03702598,0.04950767,0.08888405
19,23.84308832,45.52605483,46.17086615,21.00617023,35.13174853,29.84451771,35.52316732,38.27355934,18.31102673,37.25180382,48.48165848,26.64502639,24.24331614,24.56173444,24.04208531,22.57808076,25.18373657,24.59246489,24.74668305,24.96128338,22.38292471,23.86101555,24.92815076,23.00159054,0.38291265,0.74596191,0.42509434,0.56555231,0.43654764,0.69312475,0.33438896,0.44270272,0.61688443,0.56421335,0.37469152,0.38065178,0.05683305,0.05980256,0.03445454,0.05929655,0.04863142,0.06068774,0.04218074,0.03616785,0.05094826,0.03430392,0.04155879,0.04698646
20,52.54340987,17.36484723,15.43694343,44.93507593,39.40791769,37.36433354,19.69806949,48.951378,50.66151194,26.27961639,43.59212452,39.24616119,24.92425723,21.34314553,22.51641175,23.91454763,24.83673382,25.55267533,23.53355179,25.54765419,24.6769148,23.43141094,23.16220186,24.0908383,0.60527021,0.71935214,0.90621205,0.98236668,0.40761086,0.59495363,0.91629982,0.88313552,0.64904334,0.63531723,1.02502668,0.54475146,0.06647931,0.10925678,0.094929,0.06540639,0.05887959,0.06707272,0.07908896,0.07668232,0.05553476,0.05514771,0.08994489,0.05085255
21,20.44366767,31.93143399,34.92319008,41.48676563,42.24655947,45.32238518,47.62643768,37.44276104,39.11448786,42.82272083,22.38729047,39.41866684,22.96269955,24.02246835,23.7381245,23.50416356,24.66619155,25.84806559,24.98227643,23.29411541,23.52305447,23.84113993,23.16775541,23.43343754,0.48652952,0.36137629,0.34602876,0.50292977,0.38103573,0.32623983,0.29999369,0.68264495,0.3602739,0.55965833,0.58807313,0.42108585,0.05226164,0.05805635,0.03696158,0.05652626,0.04602164,0.04993018,0.05042075,0.05857264,0.04476044,0.03500586,0.03853571,0.05831669
22,24.14362007,38.66840781,40.07121921,23.75898636,46.86933604,24.89267365,44.29116711,23.89825637,27.44303554,42.75577407,34.08987965,39.49849011,23.26510326,23.42766034,24.35826638,24.07257564,24.95625261,23.80630793,24.63430068,24.45351971,23.38756076,23.67519684,23.08452072,23.82222487,0.79198679,0.56555602,0.50774265,0.45137331,0.49881828,0.8795524,0.30685585,0.35075901,0.74441062,0.6479072,0.42301352,0.57308689,0.08593725,0.08340208,0.06316428,0.05640548,0.03560558,0.09371095,0.04931553,0.04860933,0.06038874,0.03871221,0.05038566,0.04888303
23,46.71053202,36.14844871,32.48041281,34.86988453,43.91656161,31.97162907,26.80582942,45.52862965,32.26985131,43.82779385,55.33806255,38.85434954,24.47519342,24.13969171,23.00283543,23.2585265,24.97683503,25.4921474,24.55269117,25.79172248,21.99496094,24.97884812,24.1818296,24.06838835,0.53329429,0.44973742,0.68865249,0.46979228,0.47447483,0.44572507,0.48238884,0.35253493,0.72754873,0.63799365,0.49306274,0.32872187,0.07344158,0.0453114,0.08874067,0.03559704,0.03999671,0.04356242,0.04011263,0.03540198,0.05287688,0.0356358,0.04986151,0.03477279
24,25.50345042,30.53114675,46.66317287,29.1299492,22.60483356,39.32710376,48.94611047,35.82384528,39.70386375,25.75558992,39.47166467,30.79709275,23.39202321,23.28674558,24.17950415,23.37852977,24.21480313,24.47156045,25.25295019,24.561425,24.59215695,22.84808705,23.8633836,23.16846092,0.65154283,0.55134991,0.45017866,0.51476422,0.70942307,0.71833808,0.55028006,0.30726474,0.7085685,0.44665895,0.35319344,0.51991846,0.0422431,0.06432447,0.03992966,0.05696529,0.04141727,0.05016102,0.03682752,0.03217603,0.03744033,0.05320825,0.03298607,0.04021479
