,O1,O2,O3,O4,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,O5,O6,O7,O8,C5,C6,C7,C8,H7,H8,H9,H10,H11,H12,O1err,O2err,O3err,O4err,C1err,C2err,C3err,C4err,H1err,H2err,H3err,H4err,H5err,H6err,O5err,O6err,O7err,O8err,C5err,C6err,C7err,C8err,H7err,H8err,H9err,H10err,H11err,H12err
20,0.0,0.0,0.0,0.0,-13.26275978,-22.54498836,138.95424647,140.68921544,19.97068041,19.71446919,25.90774313,28.13746161,26.26848693,26.05851347,0.0,0.0,0.0,0.0,-8.76809908,-45.44302892,125.71846821,125.05866367,8.63225708,12.02531334,25.79149843,25.78256031,25.43194902,25.57531375,0.0,0.0,0.0,0.0,1.29030182,1.24861228,1.15327977,0.95698023,0.19772657,0.19530363,0.26552357,0.23063717,0.3758819,0.34656806,0.0,0.0,0.0,0.0,1.00737193,0.84728446,0.77605887,1.00158417,0.35267682,0.16498793,0.15444022,0.10888832,0.09608402,0.13586925
21,0.0,0.0,0.0,0.0,-32.09069147,-14.61147502,136.7189884,144.16173646,14.0760562,12.96285829,27.15800295,32.03017264,24.695205,26.38707942,0.0,0.0,0.0,0.0,-27.35929242,-30.69244319,140.24854669,142.41995255,8.68803936,9.127246,27.36335143,28.34237692,28.46052178,31.14075667,0.0,0.0,0.0,0.0,0.61664871,0.8625437,1.181798,1.15412259,0.11328996,0.16888341,0.13664153,0.22178925,0.4307036,0.32547693,0.0,0.0,0.0,0.0,0.67917158,1.06907705,0.70202629,1.05270779,0.37316589,0.31998752,0.20855784,0.17084168,0.15583531,0.19065198
22,0.0,0.0,0.0,0.0,-30.11831421,-22.06600922,140.0128378,118.90353183,13.31346573,15.69012402,29.14880244,23.80072522,27.10568877,25.47094824,0.0,0.0,0.0,0.0,-21.2655295,-13.33540504,147.07225162,134.34006034,11.61604143,9.59939498,27.65571084,27.20175107,25.40115949,28.5776893,0.0,0.0,0.0,0.0,0.82739222,0.79261066,1.46752065,0.99159793,0.15701184,0.19310177,0.13229587,0.20126627,0.34820164,0.20812391,0.0,0.0,0.0,0.0,1.02532839,0.85521588,0.80070357,0.58742915,0.1629844,0.27270659,0.10375945,0.15457746,0.0851309,0.11313219
23,0.0,0.0,0.0,0.0,-10.09683754,-16.78537523,133.10103789,147.81231184,18.0303398,13.9687462,26.27240007,29.85107173,22.8111484,27.07592841,0.0,0.0,0.0,0.0,-20.25202176,-27.45022033,138.94018002,142.94971504,9.87801776,13.7271493,25.72815672,28.86110955,30.04946591,29.38143599,0.0,0.0,0.0,0.0,0.8328197,0.72667481,1.22984521,1.00834187,0.22540056,0.19511942,0.17094642,0.16874783,0.44128587,0.26278675,0.0,0.0,0.0,0.0,0.50292379,0.82219745,0.87687756,0.75803432,0.2113146,0.24797142,0.19014183,0.13930662,0.12502208,0.14522622
24,0.0,0.0,0.0,0.0,-35.68202473,-18.20484898,145.04846449,142.51152414,11.02209422,15.89328588,28.15136887,26.95497075,26.77784184,26.06820944,0.0,0.0,0.0,0.0,-16.14161504,-31.04885489,138.12217854,142.86758191,10.79136856,8.31822871,28.89298765,26.50880318,28.63633586,28.86494902,0.0,0.0,0.0,0.0,0.80829699,0.722816,1.01978554,0.99173891,0.13985873,0.18926664,0.15505297,0.14505704,0.29454877,0.27734395,0.0,0.0,0.0,0.0,0.62322229,0.93494371,0.87043585,0.77811971,0.14554169,0.26610522,0.24501844,0.15047279,0.12860296,0.11001183
25,0.0,0.0,0.0,0.0,-12.97055426,-7.06997207,130.81979276,140.3162388,13.52193385,15.5859235,26.9426583,27.10428219,24.18239285,26.85814737,0.0,0.0,0.0,0.0,-37.88546331,-20.21765297,137.72216603,157.58649226,8.84776955,9.04559475,28.29751238,29.73213655,24.80105104,27.74844113,0.0,0.0,0.0,0.0,0.87705833,0.75802348,0.67134881,1.00115363,0.1821599,0.19671522,0.13138549,0.26310571,0.28665382,0.30269738,0.0,0.0,0.0,0.0,0.89432691,0.79621658,0.89155328,0.91032208,0.26807634,0.30200321,0.27747388,0.14853164,0.09198515,0.11373737
26,0.0,0.0,0.0,0.0,-11.30887621,-29.9968517,136.96760911,149.56618349,9.05039848,12.18500614,28.48767456,29.39993729,26.97786677,28.91694723,0.0,0.0,0.0,0.0,-21.07581106,-18.77804756,135.75008799,138.2619916,9.13277112,8.76012193,26.81502233,27.25493144,26.91358751,27.78327247,0.0,0.0,0.0,0.0,0.71494752,0.56915836,1.04894372,0.89343035,0.18023576,0.19475527,0.14113262,0.17651349,0.16852494,0.14905599,0.0,0.0,0.0,0.0,0.53641814,0.93588722,0.53415331,0.80723079,0.20430568,0.17202153,0.17673991,0.16919101,0.11660748,0.09293387
27,0.0,0.0,0.0,0.0,-32.23592404,-6.57911679,136.12186877,133.96280881,13.17185609,11.38530572,27.66810308,26.27185264,27.6342838,24.35051269,0.0,0.0,0.0,0.0,-22.6168272,-43.79763786,139.89591647,123.10158202,10.0552993,8.90625956,27.4274328,27.76996392,27.42382392,27.6750654,0.0,0.0,0.0,0.0,0.84769685,0.43716004,0.61553334,0.46552453,0.17905645,0.21988556,0.12599723,0.13577584,0.19299301,0.15263223,0.0,0.0,0.0,0.0,0.7767437,1.39018982,0.71133864,1.5101012,0.18923524,0.2245685,0.13492919,0.1396142,0.0752923,0.08580087
28,0.0,0.0,0.0,0.0,-33.45875841,-22.21319234,129.79377051,128.24371434,8.98673891,9.56957708,28.60764601,25.2171552,24.41756526,27.93478178,0.0,0.0,0.0,0.0,-19.16409861,-19.41217102,135.79434114,120.35167696,11.56172143,9.4205136,26.84838747,26.05449751,27.21432141,26.80894893,0.0,0.0,0.0,0.0,0.71781428,0.48139494,0.45821434,0.8361171,0.16918771,0.24935736,0.14436921,0.24839507,0.2127699,0.15091105,0.0,0.0,0.0,0.0,0.8827237,0.73712512,0.97591403,1.01828887,0.20527317,0.2823951,0.29292341,0.11855136,0.11731984,0.08133386
29,0.0,0.0,0.0,0.0,-21.44433674,-34.88877868,119.25581215,121.7447404,10.99208716,16.41035594,28.18693632,25.97698114,30.30690635,27.28526651,0.0,0.0,0.0,0.0,-30.73277101,-28.8903902,142.66413522,135.83910221,9.00875487,12.19987787,27.41129373,26.68218634,25.57467135,26.36765708,0.0,0.0,0.0,0.0,1.7044203,0.75678037,1.86393027,0.93935629,0.2253249,0.20023445,0.18764301,0.17229232,0.29000087,0.09244448,0.0,0.0,0.0,0.0,0.93831476,0.6622468,0.57765388,0.63451044,0.16572738,0.20729721,0.21284797,0.14068177,0.07567395,0.09690875
30,0.0,0.0,0.0,0.0,-8.01707371,-18.70109384,135.971645,137.07836814,11.70124851,15.54580937,29.11881433,27.47955438,27.04060205,27.09014812,0.0,0.0,0.0,0.0,-11.99593526,-21.6255179,138.69690373,152.36113022,10.58615496,12.17090804,25.95578571,27.05969714,28.48766541,28.84275865,0.0,0.0,0.0,0.0,0.64882851,0.64143641,0.62010753,0.67337223,0.17846356,0.34228239,0.1562928,0.1287127,0.19582541,0.14624987,0.0,0.0,0.0,0.0,0.85442314,0.86025035,0.71242868,0.97717645,0.23592754,0.15548871,0.34424651,0.16000611,0.15459331,0.11195369
31,0.0,0.0,0.0,0.0,-24.52354937,-16.73509848,140.46171445,145.44581929,12.21762252,17.67392392,26.90688287,26.79274133,26.00839013,30.35584455,0.0,0.0,0.0,0.0,-20.83182682,-24.21052122,143.37625808,126.2114709,12.48408817,9.41384519,28.39207652,26.18594545,26.36234293,24.67501566,0.0,0.0,0.0,0.0,0.87917905,0.64825496,0.82463185,1.01728596,0.19941189,0.24327431,0.15518974,0.15794997,0.1839804,0.16531352,0.0,0.0,0.0,0.0,0.66391394,0.64851413,0.68824213,0.6438703,0.2492998,0.19304889,0.12278438,0.11893184,0.13598288,0.09510947
32,0.0,0.0,0.0,0.0,-12.97798534,-18.9565162,133.94705966,133.9728653,10.42992831,9.92022899,28.28526962,26.64879039,28.40811706,22.91838979,0.0,0.0,0.0,0.0,-30.44255374,-24.57130587,127.8734496,142.54519615,11.85578781,13.18301948,24.94883491,29.202244,25.51094132,30.64027707,0.0,0.0,0.0,0.0,0.79915566,0.99772828,1.29758526,0.91747798,0.19178073,0.24412146,0.10248816,0.16806374,0.16310694,0.35805373,0.0,0.0,0.0,0.0,0.91214138,0.49075663,0.53209679,0.54988903,0.18410044,0.12116779,0.22183974,0.11996617,0.07393001,0.09333827
33,0.0,0.0,0.0,0.0,-16.02622671,-32.72335175,143.98204358,131.14583417,11.81522603,14.25304475,29.79128225,25.83924825,27.42489674,26.97807193,0.0,0.0,0.0,0.0,-28.71261827,-8.99872233,125.07758175,138.72758885,14.24012662,9.67842164,26.42133908,27.66487621,26.45709722,24.70619615,0.0,0.0,0.0,0.0,0.78212082,1.41096161,1.40131626,1.90578107,0.33626438,0.1454948,0.14279259,0.20676259,0.44164178,0.1487215,0.0,0.0,0.0,0.0,0.59927647,0.87344591,0.75477714,0.6613957,0.10929908,0.11914428,0.43682714,0.18399394,0.11328079,0.12173287
34,0.0,0.0,0.0,0.0,-8.64228664,-19.42475652,134.39545915,125.77245806,18.08943192,16.17749787,25.17138717,24.44266209,27.54784153,26.05544997,0.0,0.0,0.0,0.0,-31.98634875,-30.15964542,141.62573114,137.94828593,11.84250339,10.24156666,28.96775291,25.25174713,26.03620009,26.39027246,0.0,0.0,0.0,0.0,0.61486846,1.22224394,0.68254688,0.84411413,0.30496265,0.16238738,0.1452633,0.17610969,0.14571641,0.1291129,0.0,0.0,0.0,0.0,0.58040172,0.58566003,0.67605389,0.87543779,0.20299502,0.12657572,0.15686063,0.19203831,0.14264245,0.0913929
35,0.0,0.0,0.0,0.0,-16.49642461,-29.69133362,147.35678007,155.352217,12.41261462,14.92808818,28.29712605,30.91338047,28.48673989,28.79366526,0.0,0.0,0.0,0.0,-24.83166417,-40.25767934,136.92381044,141.28464159,16.6476083,16.5206073,26.99433073,31.48416227,26.34051076,29.85232415,0.0,0.0,0.0,0.0,1.20806135,1.22446084,1.55543277,1.15014867,0.16349193,0.29902756,0.13469828,0.45302237,0.20989889,0.1676688,0.0,0.0,0.0,0.0,0.48381979,0.71310576,0.80745508,0.95219221,0.17149226,0.18072422,0.15596999,0.17113379,0.10750775,0.13164852
36,0.0,0.0,0.0,0.0,-29.15696211,-13.04976177,139.99152139,133.98014378,19.43325369,16.16515859,28.17889895,27.61884821,29.11861836,28.19587461,0.0,0.0,0.0,0.0,-30.21394801,-30.28479881,141.86064848,132.14253887,10.12645536,9.1774231,26.9286933,27.84661445,30.46109645,27.49816188,0.0,0.0,0.0,0.0,0.99152069,1.19686371,0.79742715,0.99948711,0.31087934,0.23146209,0.14213604,0.1480976,0.13621053,0.12166776,0.0,0.0,0.0,0.0,0.55806836,0.68866986,0.66170835,0.63083336,0.28535134,0.19504264,0.17677621,0.14954146,0.14287949,0.12913614
37,0.0,0.0,0.0,0.0,-15.7397378,-18.34508232,139.22579521,138.02817776,18.18413496,15.64728963,27.46432431,27.2219545,27.34045655,24.42318853,0.0,0.0,0.0,0.0,-12.03746483,-10.41850376,126.29966628,143.62636691,15.05450793,18.23669962,27.87130613,28.33231987,24.4360203,27.76613434,0.0,0.0,0.0,0.0,0.8010514,0.76345403,0.72651077,0.83259259,0.18338529,0.12969929,0.15740184,0.15259249,0.27042769,0.13754288,0.0,0.0,0.0,0.0,0.62012471,0.7367496,0.48743989,0.60195625,0.13783514,0.24423032,0.17983266,0.14353336,0.14060429,0.11268035
38,0.0,0.0,0.0,0.0,-10.36022999,-20.42084813,145.67800643,142.98487795,15.96904351,17.56289401,28.33655619,27.30721989,29.56903976,27.39830107,0.0,0.0,0.0,0.0,-48.33159426,-20.46924559,145.95302002,139.24570973,15.1943811,9.72994863,27.42595168,25.27211138,28.58074458,26.15723763,0.0,0.0,0.0,0.0,0.93704559,0.87636672,1.10453534,0.8241719,0.24637036,0.17728916,0.1453567,0.24022438,0.15019911,0.12313029,0.0,0.0,0.0,0.0,0.78677362,0.54216689,0.84634066,0.72948293,0.18884924,0.13452316,0.23343149,0.14563194,0.13994803,0.07185356
39,0.0,0.0,0.0,0.0,-8.64680408,-14.64503144,140.42226997,135.30206466,17.16090497,14.34917595,25.72744851,29.40530695,28.21660323,23.37926382,0.0,0.0,0.0,0.0,-35.99316749,-18.28176555,142.14988332,138.4617077,16.4217452,16.39043919,29.40605701,27.31091298,27.64846543,27.80898915,0.0,0.0,0.0,0.0,0.7456098,0.49724946,0.74291884,0.88952664,0.21673449,0.17439193,0.17074112,0.17970782,0.11675426,0.11518409,0.0,0.0,0.0,0.0,0.44965703,0.4088924,0.55497531,0.31930478,0.14588754,0.08985034,0.15622716,0.12002639,0.10890609,0.06923451
40,0.0,0.0,0.0,0.0,-15.57070365,-10.70237841,145.21211502,148.17860941,20.57737296,16.99585736,27.77533792,25.98717833,30.07660878,30.1166749,0.0,0.0,0.0,0.0,-26.15458911,-34.05651199,133.78032608,129.64632987,13.98886025,9.5819543,27.21857436,27.29655735,27.6556534,27.89342813,0.0,0.0,0.0,0.0,0.99868986,1.12077509,0.72453166,0.7048988,0.20261955,0.23606478,0.12340788,0.18525073,0.11906095,0.15716495,0.0,0.0,0.0,0.0,0.43341595,0.6200174,0.58000584,0.63161189,0.28374181,0.1653086,0.14807303,0.09075506,0.11589919,0.09647297
41,0.0,0.0,0.0,0.0,-18.89086001,-37.35813797,149.63593202,133.8065791,11.87463537,14.60126748,29.04353809,28.67657021,29.90611384,25.49440465,0.0,0.0,0.0,0.0,-15.49151538,-38.50166739,144.24088652,140.10135141,15.74874435,12.74741945,28.00402525,28.0782936,26.30286941,27.63082067,0.0,0.0,0.0,0.0,0.72720865,0.84518068,0.95469372,0.88589736,0.18204999,0.2404307,0.1452528,0.11641105,0.20094886,0.08202268,0.0,0.0,0.0,0.0,0.64186417,0.64150204,0.73792213,0.49477946,0.20046033,0.09965702,0.24359525,0.11051179,0.14940046,0.0717997
42,0.0,0.0,0.0,0.0,-21.88735661,-25.67821469,134.76428364,123.71382271,12.94366333,16.39901419,29.39024519,24.37321012,25.43145805,28.8379078,0.0,0.0,0.0,0.0,-36.77543569,-16.74387612,142.88157475,139.68186558,9.54512632,11.80982603,26.44175173,28.00687098,24.98699752,27.26254439,0.0,0.0,0.0,0.0,0.7763414,0.95651815,0.87325426,1.20287478,0.15341181,0.16620582,0.16768114,0.21594746,0.17737526,0.15904754,0.0,0.0,0.0,0.0,0.80347881,0.59306461,0.70018299,0.43319325,0.15979183,0.26330275,0.26498141,0.10715159,0.10735712,0.14106997
